person_age,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,person_gender_female,person_gender_male,person_education_Associate,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,previous_loan_defaults_on_file_No,previous_loan_defaults_on_file_Yes,loan_status
23,44470.0,2,10000.0,8.59,0.22,2,643.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23,36960.0,0,10000.0,16.0,0.27,4,556.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
22,85115.0,1,13000.0,11.14,0.15,2,650.0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
25,84908.0,3,5050.0,5.42,0.06,2,644.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
26,84914.0,4,8000.0,6.99,0.09,2,611.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
23,84884.0,2,7200.0,7.49,0.08,3,609.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
22,84846.0,0,9750.0,14.65,0.11,2,640.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
24,44253.0,4,10000.0,11.46,0.23,4,606.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
22,44067.0,0,10000.0,5.42,0.23,3,650.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
22,37448.0,0,10000.0,12.8,0.27,2,599.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
22,37954.0,0,10000.0,15.65,0.26,4,608.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
26,84828.0,1,14000.0,13.49,0.17,2,674.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
22,45367.0,2,10000.0,7.51,0.22,4,613.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
22,45411.0,0,10000.0,11.01,0.22,2,607.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
22,84230.0,1,10000.0,10.0,0.12,4,645.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
23,45353.0,0,10000.0,13.23,0.22,3,716.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
24,85145.0,4,10000.0,11.01,0.12,2,575.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
23,85197.0,0,12000.0,11.11,0.14,2,618.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
22,45134.0,1,10000.0,8.59,0.22,2,664.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23,84719.0,2,3000.0,6.39,0.04,4,651.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
22,45779.0,0,10000.0,6.92,0.22,3,665.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
24,46057.0,0,10000.0,12.92,0.22,4,611.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
23,84715.0,0,10000.0,11.01,0.12,4,558.0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
25,46047.0,4,10000.0,15.96,0.22,4,587.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
26,46436.0,2,10000.0,14.91,0.22,3,692.0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
26,45905.0,6,10000.0,8.94,0.22,3,679.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23,38903.0,3,10000.0,15.33,0.26,4,612.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1
24,84742.0,3,3000.0,6.39,0.04,3,643.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
22,46549.0,0,10000.0,13.49,0.21,2,623.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
25,85072.0,5,25000.0,10.62,0.29,3,657.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
24,46437.0,1,10000.0,11.01,0.22,4,621.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
25,39680.0,2,10000.0,12.99,0.25,2,564.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
23,46370.0,3,10000.0,10.99,0.22,2,624.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
22,84893.0,0,8000.0,12.84,0.09,4,587.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
25,46345.0,2,10000.0,7.49,0.22,4,573.0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
24,85089.0,2,12000.0,11.01,0.14,2,581.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
23,84915.0,2,4000.0,8.0,0.05,2,572.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
26,46754.0,1,10000.0,7.66,0.21,3,667.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
23,46711.0,0,10000.0,7.51,0.21,4,625.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
23,85063.0,0,15000.0,13.47,0.18,4,565.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
26,46459.0,6,10000.0,11.01,0.22,3,605.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
22,84928.0,0,15000.0,12.21,0.18,2,659.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
24,84916.0,0,5000.0,10.2,0.06,2,657.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
21,46740.0,0,10000.0,12.18,0.21,3,644.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
23,85339.0,1,10000.0,6.62,0.12,4,614.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
26,84776.0,5,20000.0,14.27,0.24,4,606.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
22,46431.0,0,10000.0,10.74,0.22,3,683.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
26,84926.0,7,5000.0,11.01,0.06,4,680.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
22,46397.0,0,10000.0,10.37,0.22,4,536.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
22,46183.0,0,10000.0,10.75,0.22,2,643.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
26,46774.0,1,10000.0,13.48,0.21,3,645.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
25,39679.0,2,10000.0,16.77,0.25,4,672.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
24,46781.0,2,10000.0,7.88,0.21,3,614.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
23,84874.0,0,24000.0,8.9,0.28,4,535.0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
23,39881.0,0,10000.0,8.49,0.25,3,614.0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
21,47407.0,0,10000.0,7.66,0.21,4,702.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
24,47229.0,4,10000.0,10.38,0.21,3,602.0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
24,78066.0,1,16000.0,14.65,0.2,2,654.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
21,40403.0,0,10000.0,13.23,0.25,4,660.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
22,84676.0,0,8000.0,13.49,0.09,2,682.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23,85064.0,0,3500.0,6.03,0.04,3,667.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
24,47541.0,5,10000.0,11.01,0.21,3,631.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
22,84747.0,2,6000.0,6.03,0.07,2,662.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
23,84845.0,0,2000.0,13.49,0.02,2,585.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
26,47730.0,3,10000.0,10.37,0.21,2,636.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
22,40214.0,1,10000.0,12.42,0.25,3,567.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
25,85133.0,3,11300.0,14.65,0.13,2,486.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
25,40479.0,4,10000.0,15.96,0.25,3,671.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1
24,77823.0,0,6100.0,18.64,0.08,4,665.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
25,84651.0,2,1000.0,12.69,0.01,2,687.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
25,84995.0,0,15600.0,11.71,0.18,3,579.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
24,84786.0,0,7750.0,6.62,0.09,3,697.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
26,77653.0,5,9000.0,18.64,0.12,4,599.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
22,84904.0,0,5000.0,6.03,0.06,2,667.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
26,84924.0,4,35000.0,7.9,0.41,2,612.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
25,48402.0,1,10000.0,5.99,0.21,2,537.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
22,48614.0,0,10000.0,9.99,0.21,2,545.0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
22,48618.0,0,10000.0,11.71,0.21,2,608.0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
22,41719.0,0,10000.0,8.32,0.24,2,531.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
26,84827.0,6,10000.0,12.42,0.12,4,659.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
25,49132.0,6,10000.0,10.99,0.2,4,625.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
23,48526.0,0,10000.0,11.01,0.21,2,633.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
24,77804.0,2,4000.0,20.0,0.05,2,627.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
25,84867.0,5,10000.0,11.01,0.12,2,535.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
21,48850.0,0,10000.0,8.59,0.2,4,515.0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
22,84903.0,0,2000.0,7.9,0.02,3,645.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
24,84881.0,0,10000.0,13.49,0.12,4,466.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
21,49185.0,2,10000.0,11.71,0.2,4,666.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
24,85047.0,3,17000.0,7.51,0.2,4,572.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
22,77720.0,0,14400.0,11.71,0.19,2,634.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1
23,84800.0,4,10500.0,7.51,0.12,2,648.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
22,49028.0,0,10000.0,14.27,0.2,3,689.0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
24,85100.0,6,5000.0,6.03,0.06,3,624.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
22,49309.0,1,10000.0,11.01,0.2,4,609.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
22,85101.0,0,5025.0,11.01,0.06,2,633.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
21,84983.0,2,7000.0,6.03,0.08,3,597.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
23,84659.0,1,16000.0,11.01,0.19,4,587.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23,49284.0,0,10000.0,11.01,0.2,2,649.0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
23,84789.0,3,13000.0,5.42,0.15,3,634.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
24,41663.0,0,10000.0,12.69,0.24,2,662.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
23,49028.0,3,10000.0,7.9,0.2,3,670.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
25,41403.0,0,10000.0,6.62,0.24,4,631.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
22,84378.0,0,1250.0,5.42,0.01,4,512.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
21,85133.0,0,2500.0,16.49,0.03,3,636.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
24,85048.0,0,7000.0,9.99,0.08,4,621.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
26,48984.0,4,10000.0,16.89,0.2,3,672.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
23,66400.0,0,12000.0,15.62,0.18,3,645.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
24,48829.0,2,10000.0,11.99,0.2,3,555.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
24,77999.0,3,14500.0,5.42,0.19,2,659.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1
25,84973.0,2,14000.0,5.42,0.16,3,634.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
25,84972.0,4,4800.0,6.99,0.06,4,668.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
24,49203.0,0,10000.0,8.49,0.2,3,630.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
22,84999.0,0,9750.0,8.49,0.11,4,691.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
22,41646.0,1,10000.0,15.28,0.24,3,620.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
23,84808.0,1,15000.0,8.49,0.18,2,640.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
22,48914.0,2,10000.0,10.37,0.2,2,636.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
24,49032.0,6,10000.0,5.79,0.2,2,694.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
25,49367.0,0,10000.0,10.0,0.2,4,623.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
23,41916.0,4,10000.0,10.36,0.24,4,652.0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
21,49004.0,0,10000.0,11.01,0.2,2,606.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23,49010.0,0,10000.0,10.75,0.2,4,605.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
24,84797.0,2,6000.0,15.23,0.07,4,522.0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
25,84980.0,1,8000.0,6.99,0.09,4,669.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
24,48964.0,2,10000.0,7.88,0.2,3,595.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
26,85087.0,5,4000.0,8.49,0.05,2,694.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
22,85207.0,1,4500.0,5.42,0.05,2,616.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
26,84720.0,4,8000.0,11.01,0.09,2,660.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
22,49179.0,2,10000.0,7.14,0.2,4,594.0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
21,48864.0,0,10000.0,7.51,0.2,4,570.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
26,41930.0,0,10000.0,13.11,0.24,3,643.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
22,84885.0,0,8000.0,7.49,0.09,3,668.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
25,49051.0,2,10000.0,13.48,0.2,3,663.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
24,49039.0,3,10000.0,11.01,0.2,2,681.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
23,49061.0,0,10000.0,13.22,0.2,4,638.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
25,49473.0,0,10000.0,12.18,0.2,3,559.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
22,85004.0,2,6000.0,5.42,0.07,2,690.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
22,49218.0,1,10000.0,12.21,0.2,2,650.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
23,84899.0,5,25000.0,10.59,0.29,3,679.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
23,84811.0,0,10000.0,14.79,0.12,2,617.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
22,85062.0,1,2000.0,11.49,0.02,4,608.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
22,84604.0,4,6000.0,11.49,0.07,2,592.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
26,48664.0,3,10000.0,9.63,0.21,4,521.0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23,49035.0,0,10000.0,12.84,0.2,4,538.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
22,41978.0,3,10000.0,11.01,0.24,3,653.0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
25,85320.0,2,4000.0,7.42,0.05,2,709.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
25,41421.0,6,10000.0,13.79,0.24,4,616.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
22,84799.0,0,8400.0,6.99,0.1,4,573.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
22,48919.0,4,10000.0,8.0,0.2,4,630.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
25,85071.0,2,10000.0,5.42,0.12,4,549.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
24,85026.0,2,6000.0,5.42,0.07,2,556.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
24,84618.0,2,21000.0,11.99,0.25,4,591.0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
24,50202.0,3,10000.0,6.99,0.2,4,597.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
22,84783.0,0,6800.0,11.01,0.08,4,684.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
24,50224.0,0,10000.0,11.14,0.2,2,692.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
22,78027.0,0,6000.0,11.01,0.08,2,532.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
25,84979.0,4,20000.0,10.59,0.24,2,584.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
23,85169.0,1,2500.0,11.99,0.03,2,673.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
24,84772.0,3,1600.0,10.99,0.02,3,559.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
23,51318.0,2,10000.0,11.01,0.19,2,600.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
23,84933.0,1,3600.0,10.59,0.04,4,602.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
22,44093.0,1,10000.0,15.27,0.23,2,590.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
22,51678.0,1,10000.0,12.42,0.19,4,617.0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
22,51551.0,2,10000.0,13.49,0.19,4,476.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
25,51100.0,3,10000.0,14.27,0.2,2,605.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
25,51114.0,7,10000.0,12.99,0.2,2,629.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
22,84952.0,0,10000.0,7.29,0.12,3,659.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23,51440.0,0,10000.0,5.42,0.19,3,648.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
23,51415.0,0,10000.0,11.01,0.19,4,598.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
22,85038.0,0,2000.0,10.74,0.02,2,654.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
22,51299.0,0,10000.0,11.01,0.19,4,564.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
22,51542.0,0,10000.0,10.99,0.19,4,701.0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
22,51025.0,0,10000.0,6.92,0.2,2,659.0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
26,85125.0,3,4800.0,11.01,0.06,4,596.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
24,84765.0,1,25000.0,11.01,0.29,3,689.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
23,85132.0,0,3500.0,5.42,0.04,2,671.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
26,51088.0,6,10000.0,6.54,0.2,4,693.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
22,51146.0,1,10000.0,6.17,0.2,3,614.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
22,51189.0,0,10000.0,13.98,0.2,2,648.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
22,43973.0,2,10000.0,11.36,0.23,2,615.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
25,84838.0,2,6300.0,10.37,0.07,4,610.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
25,50872.0,4,10000.0,10.99,0.2,2,587.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
24,51512.0,0,10000.0,7.88,0.19,3,611.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
26,52343.0,0,10000.0,11.01,0.19,3,642.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
24,84679.0,6,25000.0,11.01,0.3,2,634.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
25,52475.0,3,10000.0,18.25,0.19,3,633.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
25,84989.0,3,12000.0,10.37,0.14,4,647.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
25,84948.0,0,4000.0,6.92,0.05,2,689.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
21,52750.0,0,10000.0,11.01,0.19,4,657.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
26,84650.0,8,8000.0,10.0,0.09,2,704.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
26,52673.0,3,10000.0,14.65,0.19,4,649.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
22,85105.0,2,8000.0,13.35,0.09,2,590.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
23,84854.0,2,3525.0,6.91,0.04,3,558.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
24,52996.0,1,10000.0,5.79,0.19,2,688.0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
25,52554.0,4,10000.0,7.66,0.19,3,627.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
24,52563.0,2,10000.0,9.63,0.19,3,651.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
21,85095.0,0,6000.0,5.42,0.07,3,619.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23,52567.0,1,10000.0,9.25,0.19,3,595.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
24,52737.0,4,10000.0,13.16,0.19,4,630.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
22,85052.0,3,10000.0,10.36,0.12,2,530.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
24,85188.0,2,25000.0,9.62,0.29,2,564.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
22,45613.0,2,10000.0,11.01,0.22,2,689.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
